index,mese,giorno,ora,rain,temp,radiaz
6433,9,26,1.00,0.0,11.6,0
6434,9,26,2.00,0.0,12.5,0
6435,9,26,3.00,0.0,11.6,0
6436,9,26,4.00,0.0,13.1,0
6437,9,26,5.00,0.0,13.0,1
6438,9,26,6.00,0.0,13.7,166
6439,9,26,7.00,0.0,15.0,595
6440,9,26,8.00,0.0,16.6,1120
6441,9,26,9.00,0.0,18.1,1648
6442,9,26,10.00,0.0,19.5,2017
6443,9,26,11.00,0.0,20.6,2213
6444,9,26,12.00,0.0,20.8,2064
6445,9,26,13.00,0.0,21.4,1953
6446,9,26,14.00,0.0,21.5,1519
6447,9,26,15.00,0.0,19.1,582
6448,9,26,16.00,0.0,18.1,210
6449,9,26,17.00,0.0,16.3,69
6450,9,26,18.00,0.0,16.1,1
6451,9,26,19.00,0.0,15.8,0
6452,9,26,20.00,0.0,15.3,0
6453,9,26,21.00,0.0,13.5,1
6454,9,26,22.00,0.0,14.4,0
6455,9,26,23.00,0.2,14.0,0
6456,9,26,24.00,0.1,13.6,0
6457,9,27,1.00,0.2,13.5,0
6458,9,27,2.00,0.3,13.7,0
6459,9,27,3.00,0.0,13.4,0
6460,9,27,4.00,0.0,13.2,0
6461,9,27,5.00,0.0,13.1,0
6462,9,27,6.00,0.1,13.3,24
6463,9,27,7.00,0.0,13.9,136
6464,9,27,8.00,0.0,15.1,402
6465,9,27,9.00,0.0,18.3,1387
6466,9,27,10.00,0.0,19.9,2127
6467,9,27,11.00,0.0,20.2,-
6468,9,27,12.00,0.0,21.5,1531
6469,9,27,13.00,0.0,20.6,1006
6470,9,27,14.00,0.0,20.9,983
6471,9,27,15.00,0.0,19.8,743
6472,9,27,16.00,0.0,16.8,256
6473,9,27,17.00,0.0,15.2,63
6474,9,27,18.00,0.0,15.4,1
6475,9,27,19.00,0.4,14.5,0
6476,9,27,20.00,0.0,14.2,0
6477,9,27,21.00,0.0,13.5,0
6478,9,27,22.00,0.0,12.8,0
6479,9,27,23.00,0.0,11.5,0
6480,9,27,24.00,0.1,11.3,0
6481,9,28,1.00,0.0,10.3,0
6482,9,28,2.00,0.0,9.9,0
6483,9,28,3.00,0.1,9.5,1
6484,9,28,4.00,0.0,9.0,2
6485,9,28,5.00,0.0,8.4,2
6486,9,28,6.00,0.0,9.6,36
6487,9,28,7.00,0.0,12.9,484
6488,9,28,8.00,0.0,15.5,1246
6489,9,28,9.00,0.0,18.5,1740
6490,9,28,10.00,0.0,20.3,2121
6491,9,28,11.00,0.0,21.2,2380
6492,9,28,12.00,0.0,20.9,1870
6493,9,28,13.00,0.0,20.5,1050
6494,9,28,14.00,0.0,21.9,1647
6495,9,28,15.00,0.0,20.1,973
6496,9,28,16.00,0.0,16.7,229
6497,9,28,17.00,0.0,14.3,53
6498,9,28,18.00,0.0,13.8,1
6499,9,28,19.00,0.0,13.1,1
6500,9,28,20.00,0.0,13.5,0
6501,9,28,21.00,0.0,13.0,1
6502,9,28,22.00,0.0,12.2,1
6503,9,28,23.00,0.0,11.8,0
6504,9,28,24.00,0.0,11.5,2
6505,9,29,1.00,0.0,11.1,2
6506,9,29,2.00,0.0,10.6,2
6507,9,29,3.00,0.0,10.6,2
6508,9,29,4.00,0.0,10.6,0
6509,9,29,5.00,0.0,10.6,0
6510,9,29,6.00,0.1,11.1,64
6511,9,29,7.00,0.0,12.8,269
6512,9,29,8.00,0.0,15.3,759
6513,9,29,9.00,0.0,16.6,896
6514,9,29,10.00,0.0,16.4,493
6515,9,29,11.00,0.0,17.0,804
6516,9,29,12.00,0.0,18.6,1424
6517,9,29,13.00,0.0,19.0,1604
6518,9,29,14.00,3.8,16.4,562
6519,9,29,15.00,4.0,14.0,252
6520,9,29,16.00,0.0,13.5,213
6521,9,29,17.00,0.0,12.6,26
6522,9,29,18.00,0.0,12.6,0
6523,9,29,19.00,2.3,12.4,0
6524,9,29,20.00,6.2,11.9,0
6525,9,29,21.00,6.1,11.6,0
6526,9,29,22.00,7.1,11.2,0
6527,9,29,23.00,6.4,11.0,0
6528,9,29,24.00,1.4,9.7,0
6529,9,30,1.00,0.3,9.5,0
6530,9,30,2.00,0.0,9.6,0
6531,9,30,3.00,0.0,9.7,0
6532,9,30,4.00,0.0,9.6,0
6533,9,30,5.00,0.0,9.6,0
6534,9,30,6.00,0.0,9.8,24
6535,9,30,7.00,0.0,11.0,242
6536,9,30,8.00,0.0,11.8,535
6537,9,30,9.00,0.0,13.6,1619
6538,9,30,10.00,0.0,13.9,1389
6539,9,30,11.00,0.0,13.5,1064
6540,9,30,12.00,0.0,14.9,2007
6541,9,30,13.00,0.0,15.3,2127
6542,9,30,14.00,0.0,14.9,1691
6543,9,30,15.00,0.0,14.5,1364
6544,9,30,16.00,0.0,13.2,626
6545,9,30,17.00,0.0,11.9,35
6546,9,30,18.00,0.0,11.7,0
6547,9,30,19.00,0.0,11.2,1
6548,9,30,20.00,0.0,10.8,0
6549,9,30,21.00,0.0,10.7,0
6550,9,30,22.00,0.0,10.4,0
6551,9,30,23.00,0.0,9.9,1
6552,9,30,24.00,0.0,9.6,0
6553,10,1,1.00,0.0,8.7,1
6554,10,1,2.00,0.0,6.9,1
6555,10,1,3.00,0.0,7.0,0
6556,10,1,4.00,0.0,7.7,2
6557,10,1,5.00,0.0,7.8,1
6558,10,1,6.00,0.0,7.8,116
6559,10,1,7.00,0.0,9.9,630
6560,10,1,8.00,0.0,12.2,1227
6561,10,1,9.00,0.0,13.4,1754
6562,10,1,10.00,0.0,15.1,2313
6563,10,1,11.00,0.0,15.8,2303
6564,10,1,12.00,0.0,16.1,2250
6565,10,1,13.00,0.0,16.9,2005
6566,10,1,14.00,0.0,16.6,1649
6567,10,1,15.00,0.0,15.6,1109
6568,10,1,16.00,0.0,13.3,426
6569,10,1,17.00,0.0,11.5,62
6570,10,1,18.00,0.0,10.3,0
6571,10,1,19.00,0.0,8.6,1
6572,10,1,20.00,0.0,7.7,0
6573,10,1,21.00,0.0,7.2,0
6574,10,1,22.00,0.0,7.2,2
6575,10,1,23.00,0.0,7.3,2
6576,10,1,24.00,0.0,6.9,1
6577,10,2,1.00,0.0,5.9,0
6578,10,2,2.00,0.0,6.3,0
6579,10,2,3.00,0.1,7.1,0
6580,10,2,4.00,0.0,7.1,0
6581,10,2,5.00,0.0,6.4,1
6582,10,2,6.00,0.0,6.7,80
6583,10,2,7.00,0.0,8.5,345
6584,10,2,8.00,0.0,10.6,988
6585,10,2,9.00,0.0,12.4,1532
6586,10,2,10.00,0.0,13.6,1830
6587,10,2,11.00,0.0,14.6,1919
6588,10,2,12.00,0.0,14.9,1863
6589,10,2,13.00,0.0,15.0,685
6590,10,2,14.00,0.0,15.4,695
6591,10,2,15.00,0.0,14.9,804
6592,10,2,16.00,0.0,13.8,538
6593,10,2,17.00,0.0,10.9,58
6594,10,2,18.00,0.0,9.1,1
6595,10,2,19.00,0.0,8.2,0
6596,10,2,20.00,0.0,8.2,0
6597,10,2,21.00,0.0,8.2,0
6598,10,2,22.00,0.0,7.8,0
6599,10,2,23.00,0.0,7.7,2
6600,10,2,24.00,0.0,8.6,2
6601,10,3,1.00,0.0,8.4,2
6602,10,3,2.00,0.0,8.5,2
6603,10,3,3.00,0.1,8.2,0
6604,10,3,4.00,0.0,9.6,0
6605,10,3,5.00,0.0,9.9,0
6606,10,3,6.00,0.0,9.6,83
6607,10,3,7.00,0.0,14.7,590
6608,10,3,8.00,0.0,15.6,1084
6609,10,3,9.00,0.0,15.2,648
6610,10,3,10.00,0.0,18.3,1330
6611,10,3,11.00,0.0,18.6,2200
6612,10,3,12.00,0.0,18.8,1787
6613,10,3,13.00,0.0,18.1,1193
6614,10,3,14.00,0.0,17.8,703
6615,10,3,15.00,0.0,17.5,376
6616,10,3,16.00,0.0,15.4,210
6617,10,3,17.00,0.0,12.4,37
6618,10,3,18.00,0.0,11.1,2
6619,10,3,19.00,0.0,11.0,0
6620,10,3,20.00,0.0,11.4,0
6621,10,3,21.00,0.0,13.2,0
6622,10,3,22.00,0.1,13.4,0
6623,10,3,23.00,0.2,12.8,0
6624,10,3,24.00,0.4,12.7,0
6625,10,4,1.00,0.2,12.6,0
6626,10,4,2.00,0.0,13.1,0
6627,10,4,3.00,0.1,12.6,0
6628,10,4,4.00,0.0,12.1,0
6629,10,4,5.00,0.0,12.3,0
6630,10,4,6.00,0.0,12.6,43
6631,10,4,7.00,0.0,13.1,183
6632,10,4,8.00,0.0,14.0,304
6633,10,4,9.00,0.0,15.1,375
6634,10,4,10.00,0.0,16.0,354
6635,10,4,11.00,0.0,16.7,525
6636,10,4,12.00,0.0,16.9,607
6637,10,4,13.00,0.0,18.5,1060
6638,10,4,14.00,0.0,19.1,976
6639,10,4,15.00,0.0,18.3,493
6640,10,4,16.00,0.0,16.3,192
6641,10,4,17.00,0.0,14.6,21
6642,10,4,18.00,0.0,14.8,1
6643,10,4,19.00,0.0,14.1,0
6644,10,4,20.00,0.0,14.1,0
6645,10,4,21.00,0.0,13.7,1
6646,10,4,22.00,0.0,13.4,2
6647,10,4,23.00,0.0,16.1,2
6648,10,4,24.00,0.0,16.6,3
6649,10,5,1.00,0.0,16.3,1
6650,10,5,2.00,0.0,14.9,2
6651,10,5,3.00,1.2,13.1,0
6652,10,5,4.00,0.7,12.7,1
6653,10,5,5.00,0.0,12.7,0
6654,10,5,6.00,1.1,12.7,29
6655,10,5,7.00,2.8,13.3,87
6656,10,5,8.00,1.3,13.9,299
6657,10,5,9.00,2.1,13.8,392
6658,10,5,10.00,0.8,15.2,827
6659,10,5,11.00,0.7,14.2,539
6660,10,5,12.00,0.6,14.6,512
6661,10,5,13.00,1.4,14.6,511
6662,10,5,14.00,0.5,14.3,407
6663,10,5,15.00,0.1,14.2,242
6664,10,5,16.00,0.5,13.4,71
6665,10,5,17.00,1.8,12.6,4
6666,10,5,18.00,1.1,12.4,2
6667,10,5,19.00,2.5,12.0,2
6668,10,5,20.00,0.2,11.7,2
6669,10,5,21.00,0.1,11.5,1
6670,10,5,22.00,0.1,11.1,0
6671,10,5,23.00,0.1,11.0,0
6672,10,5,24.00,0.0,10.9,0
6673,10,6,1.00,0.4,10.9,0
6674,10,6,2.00,1.3,10.9,0
6675,10,6,3.00,0.3,11.0,0
6676,10,6,4.00,0.2,10.8,0
6677,10,6,5.00,0.1,10.5,0
6678,10,6,6.00,0.0,10.4,24
6679,10,6,7.00,0.0,10.8,30
6680,10,6,8.00,1.4,11.0,57
6681,10,6,9.00,2.8,11.2,233
6682,10,6,10.00,0.3,10.2,228
6683,10,6,11.00,1.2,9.6,395
6684,10,6,12.00,0.1,9.1,215
6685,10,6,13.00,1.6,8.2,115
6686,10,6,14.00,4.4,7.0,114
6687,10,6,15.00,2.8,6.1,102
6688,10,6,16.00,2.1,5.6,107
6689,10,6,17.00,2.9,4.9,11
6690,10,6,18.00,2.9,4.7,0
6691,10,6,19.00,1.2,4.7,0
6692,10,6,20.00,0.7,4.8,1
6693,10,6,21.00,1.6,4.9,1
6694,10,6,22.00,2.1,5.1,1
6695,10,6,23.00,0.8,4.9,1
6696,10,6,24.00,1.1,4.9,1
6697,10,7,1.00,1.5,5.1,0
6698,10,7,2.00,1.3,5.2,0
6699,10,7,3.00,0.2,5.3,0
6700,10,7,4.00,0.2,5.3,0
6701,10,7,5.00,0.3,5.5,0
6702,10,7,6.00,0.5,5.6,21
6703,10,7,7.00,0.2,5.8,49
6704,10,7,8.00,0.0,6.7,177
6705,10,7,9.00,0.0,7.5,469
6706,10,7,10.00,0.1,7.7,344
6707,10,7,11.00,0.3,7.6,305
6708,10,7,12.00,0.5,7.6,328
6709,10,7,13.00,0.2,7.4,202
6710,10,7,14.00,0.2,7.3,146
6711,10,7,15.00,0.1,7.2,68
6712,10,7,16.00,0.1,6.9,20
6713,10,7,17.00,0.2,7.0,2
6714,10,7,18.00,0.7,6.9,0
6715,10,7,19.00,0.8,7.1,0
6716,10,7,20.00,0.5,7.3,0
6717,10,7,21.00,0.1,7.5,0
6718,10,7,22.00,0.0,7.8,0
6719,10,7,23.00,0.2,7.2,0
6720,10,7,24.00,0.0,7.6,0
6721,10,8,1.00,0.2,7.5,0
6722,10,8,2.00,0.8,7.4,0
6723,10,8,3.00,1.5,7.5,0
6724,10,8,4.00,2.5,7.3,0
6725,10,8,5.00,0.9,7.2,0
6726,10,8,6.00,0.8,7.4,9
6727,10,8,7.00,0.0,8.8,113
6728,10,8,8.00,0.0,9.0,234
6729,10,8,9.00,0.0,8.4,126
6730,10,8,10.00,0.0,8.0,116
6731,10,8,11.00,0.0,8.3,140
6732,10,8,12.00,0.0,9.0,158
6733,10,8,13.00,0.0,8.8,109
6734,10,8,14.00,0.0,8.9,129
6735,10,8,15.00,0.0,8.8,98
6736,10,8,16.00,0.0,9.0,102
6737,10,8,17.00,0.0,7.9,24
6738,10,8,18.00,0.0,8.3,2
6739,10,8,19.00,0.0,8.1,1
6740,10,8,20.00,0.0,8.3,0
6741,10,8,21.00,0.0,8.2,0
6742,10,8,22.00,0.0,8.2,1
6743,10,8,23.00,0.0,8.0,1
6744,10,8,24.00,0.0,7.9,1
6745,10,9,1.00,0.0,6.7,2
6746,10,9,2.00,0.0,7.1,0
6747,10,9,3.00,0.0,5.8,1
6748,10,9,4.00,0.0,6.4,0
6749,10,9,5.00,0.0,6.2,0
6750,10,9,6.00,0.0,5.6,41
6751,10,9,7.00,0.0,7.7,376
6752,10,9,8.00,0.0,8.3,1072
6753,10,9,9.00,0.0,9.4,1628
6754,10,9,10.00,0.0,10.1,1772
6755,10,9,11.00,0.0,10.7,1407
6756,10,9,12.00,0.0,10.8,1989
6757,10,9,13.00,0.0,9.3,535
6758,10,9,14.00,0.0,9.7,447
6759,10,9,15.00,0.0,9.4,694
6760,10,9,16.00,0.0,8.4,260
6761,10,9,17.00,0.0,7.3,24
6762,10,9,18.00,0.0,7.7,0
6763,10,9,19.00,0.0,7.1,1
6764,10,9,20.00,0.0,6.2,2
6765,10,9,21.00,0.0,5.5,1
6766,10,9,22.00,0.0,5.4,1
6767,10,9,23.00,0.0,5.3,1
6768,10,9,24.00,0.0,4.6,1
6769,10,10,1.00,0.0,4.3,0
6770,10,10,2.00,0.0,2.4,2
6771,10,10,3.00,0.0,1.6,0
6772,10,10,4.00,0.0,0.4,0
6773,10,10,5.00,0.0,-0.5,0
6774,10,10,6.00,0.0,-0.1,47
6775,10,10,7.00,0.0,3.4,427
6776,10,10,8.00,0.0,5.8,988
6777,10,10,9.00,0.0,6.0,851
6778,10,10,10.00,0.0,5.6,403
6779,10,10,11.00,0.0,5.8,355
6780,10,10,12.00,0.0,6.4,346
6781,10,10,13.00,0.0,6.8,393
6782,10,10,14.00,0.0,7.3,519
6783,10,10,15.00,0.0,7.0,277
6784,10,10,16.00,0.0,6.6,194
6785,10,10,17.00,0.0,5.8,29
6786,10,10,18.00,0.0,5.8,0
6787,10,10,19.00,0.0,5.9,0
6788,10,10,20.00,0.0,6.0,0
6789,10,10,21.00,0.0,6.1,0
6790,10,10,22.00,0.0,4.9,2
6791,10,10,23.00,0.0,5.6,1
6792,10,10,24.00,0.0,5.0,2
6793,10,11,1.00,0.0,4.5,2
6794,10,11,2.00,0.0,4.3,1
6795,10,11,3.00,0.0,3.9,1
6796,10,11,4.00,0.0,3.8,0
6797,10,11,5.00,0.0,3.7,0
6798,10,11,6.00,0.0,3.8,11
6799,10,11,7.00,0.0,4.1,83
6800,10,11,8.00,0.0,5.2,271
6801,10,11,9.00,0.0,6.6,603
6802,10,11,10.00,0.0,7.0,607
6803,10,11,11.00,0.0,9.4,1092
6804,10,11,12.00,0.0,11.4,1675
6805,10,11,13.00,0.0,12.6,1942
6806,10,11,14.00,0.0,12.4,1366
6807,10,11,15.00,0.0,11.7,851
6808,10,11,16.00,0.0,9.2,275
6809,10,11,17.00,0.0,6.4,27
6810,10,11,18.00,0.0,4.7,1
6811,10,11,19.00,0.0,3.8,1
6812,10,11,20.00,0.0,2.7,0
6813,10,11,21.00,0.0,2.3,0
6814,10,11,22.00,0.0,1.6,0
6815,10,11,23.00,0.0,1.0,0
6816,10,11,24.00,0.0,1.6,0
6817,10,12,1.00,0.0,0.9,0
6818,10,12,2.00,0.0,0.8,0
6819,10,12,3.00,0.0,-0.4,1
6820,10,12,4.00,0.0,-0.1,1
6821,10,12,5.00,0.0,-0.6,1
6822,10,12,6.00,0.0,0.1,0
6823,10,12,7.00,0.0,1.3,81
6824,10,12,8.00,0.0,3.3,345
6825,10,12,9.00,0.0,4.7,476
6826,10,12,10.00,0.0,5.9,475
6827,10,12,11.00,0.0,6.6,557
6828,10,12,12.00,0.0,7.9,845
6829,10,12,13.00,0.0,9.1,1072
6830,10,12,14.00,0.0,9.5,1020
6831,10,12,15.00,0.0,8.0,243
6832,10,12,16.00,0.0,6.8,135
6833,10,12,17.00,0.0,4.5,23
6834,10,12,18.00,0.0,4.0,1
6835,10,12,19.00,0.0,3.6,0
6836,10,12,20.00,0.0,2.5,0
6837,10,12,21.00,0.0,1.5,0
6838,10,12,22.00,0.0,1.1,0
6839,10,12,23.00,0.0,0.9,0
6840,10,12,24.00,0.0,1.0,0
6841,10,13,1.00,0.0,0.9,1
6842,10,13,2.00,0.0,0.5,1
6843,10,13,3.00,0.0,-0.3,1
6844,10,13,4.00,0.0,0.3,1
6845,10,13,5.00,0.0,1.0,1
6846,10,13,6.00,0.0,1.5,15
6847,10,13,7.00,0.0,4.0,339
6848,10,13,8.00,0.0,6.5,921
6849,10,13,9.00,0.0,8.9,1425
6850,10,13,10.00,0.0,8.9,1184
6851,10,13,11.00,0.0,11.5,1778
6852,10,13,12.00,0.0,11.0,1425
6853,10,13,13.00,0.0,10.9,1541
6854,10,13,14.00,0.0,10.9,1217
6855,10,13,15.00,0.0,8.8,605
6856,10,13,16.00,0.0,8.2,240
6857,10,13,17.00,0.0,4.3,22
6858,10,13,18.00,0.0,2.8,2
6859,10,13,19.00,0.0,1.0,2
6860,10,13,20.00,0.0,0.1,0
6861,10,13,21.00,0.0,-0.9,1
6862,10,13,22.00,0.0,-1.0,0
6863,10,13,23.00,0.0,-2.1,0
6864,10,13,24.00,0.0,-2.6,0
6865,10,14,1.00,0.0,-2.4,0
6866,10,14,2.00,0.0,-3.0,0
6867,10,14,3.00,0.0,-2.9,0
6868,10,14,4.00,0.0,-3.3,0
6869,10,14,5.00,0.0,-3.4,1
6870,10,14,6.00,0.0,-2.9,110
6871,10,14,7.00,0.0,0.4,717
6872,10,14,8.00,0.0,4.0,1233
6873,10,14,9.00,0.0,7.3,1526
6874,10,14,10.00,0.0,10.0,1878
6875,10,14,11.00,0.0,11.1,2066
6876,10,14,12.00,0.0,12.2,2018
6877,10,14,13.00,0.0,13.0,1855
6878,10,14,14.00,0.0,11.8,1323
6879,10,14,15.00,0.0,10.4,481
6880,10,14,16.00,0.0,8.5,235
6881,10,14,17.00,0.0,6.3,15
6882,10,14,18.00,0.0,3.9,3
6883,10,14,19.00,0.0,2.9,2
6884,10,14,20.00,0.0,2.0,2
6885,10,14,21.00,0.0,0.7,2
6886,10,14,22.00,0.0,1.8,0
6887,10,14,23.00,0.0,0.8,1
6888,10,14,24.00,0.0,-0.1,0
6889,10,15,1.00,0.0,-0.3,0
6890,10,15,2.00,0.0,-1.1,1
6891,10,15,3.00,0.0,-1.1,0
6892,10,15,4.00,0.0,-1.6,0
6893,10,15,5.00,0.0,-1.5,0
6894,10,15,6.00,0.0,-1.2,71
6895,10,15,7.00,0.0,1.5,601
6896,10,15,8.00,0.0,5.2,958
6897,10,15,9.00,0.0,7.9,1489
6898,10,15,10.00,0.0,8.8,1846
6899,10,15,11.00,0.0,10.3,2021
6900,10,15,12.00,0.0,11.8,1978
6901,10,15,13.00,0.0,12.7,1705
6902,10,15,14.00,0.0,12.5,1276
6903,10,15,15.00,0.0,11.7,743
6904,10,15,16.00,0.0,8.3,226
6905,10,15,17.00,0.0,7.1,13
6906,10,15,18.00,0.0,5.0,1
6907,10,15,19.00,0.0,3.3,1
6908,10,15,20.00,0.0,2.3,1
6909,10,15,21.00,0.0,2.1,1
6910,10,15,22.00,0.0,1.2,1
6911,10,15,23.00,0.0,0.6,2
6912,10,15,24.00,0.0,0.1,1
6913,10,16,1.00,0.0,-0.1,1
6914,10,16,2.00,0.0,-0.3,0
6915,10,16,3.00,0.0,-0.5,0
6916,10,16,4.00,0.0,-0.4,0
6917,10,16,5.00,0.0,-0.6,0
6918,10,16,6.00,0.0,-0.6,19
6919,10,16,7.00,0.0,2.3,237
6920,10,16,8.00,0.0,5.0,714
6921,10,16,9.00,0.0,8.6,1341
6922,10,16,10.00,0.0,10.8,1839
6923,10,16,11.00,0.0,11.0,1579
6924,10,16,12.00,0.0,11.5,1079
6925,10,16,13.00,0.0,13.1,1454
6926,10,16,14.00,0.0,11.4,752
6927,10,16,15.00,0.0,11.6,716
6928,10,16,16.00,0.0,9.9,206
6929,10,16,17.00,0.0,7.7,13
6930,10,16,18.00,0.0,5.3,2
6931,10,16,19.00,0.0,3.7,1
6932,10,16,20.00,0.0,3.3,0
6933,10,16,21.00,0.0,3.6,0
6934,10,16,22.00,0.0,4.5,0
6935,10,16,23.00,0.0,4.7,0
6936,10,16,24.00,0.0,5.1,0
6937,10,17,1.00,0.0,5.1,1
6938,10,17,2.00,0.0,5.1,1
6939,10,17,3.00,0.0,5.3,1
6940,10,17,4.00,0.0,5.0,1
6941,10,17,5.00,0.0,5.1,1
6942,10,17,6.00,0.0,5.3,16
6943,10,17,7.00,0.0,6.0,168
6944,10,17,8.00,0.0,7.1,459
6945,10,17,9.00,0.0,9.6,1628
6946,10,17,10.00,0.0,11.1,1824
6947,10,17,11.00,0.0,12.3,1958
6948,10,17,12.00,0.0,13.3,1902
6949,10,17,13.00,0.0,13.9,1657
6950,10,17,14.00,0.0,13.4,1254
6951,10,17,15.00,0.0,12.4,725
6952,10,17,16.00,0.0,9.1,182
6953,10,17,17.00,0.0,6.0,12
6954,10,17,18.00,0.0,4.7,2
6955,10,17,19.00,0.0,4.1,0
6956,10,17,20.00,0.0,3.6,0
6957,10,17,21.00,0.0,2.9,1
6958,10,17,22.00,0.0,1.7,0
6959,10,17,23.00,0.0,1.1,0
6960,10,17,24.00,0.0,0.9,0
6961,10,18,1.00,0.0,0.6,0
6962,10,18,2.00,0.0,1.1,0
6963,10,18,3.00,0.0,0.1,0
6964,10,18,4.00,0.0,-0.4,1
6965,10,18,5.00,0.0,0.1,0
6966,10,18,6.00,0.0,0.2,31
6967,10,18,7.00,0.0,2.7,349
6968,10,18,8.00,0.0,5.1,520
6969,10,18,9.00,0.0,7.1,784
6970,10,18,10.00,0.0,10.2,1577
6971,10,18,11.00,0.0,12.3,1895
6972,10,18,12.00,0.0,13.4,1843
6973,10,18,13.00,0.0,13.5,1603
6974,10,18,14.00,0.0,13.5,1206
6975,10,18,15.00,0.0,12.1,691
6976,10,18,16.00,0.0,9.4,168
6977,10,18,17.00,0.0,7.5,8
6978,10,18,18.00,0.0,6.4,1
6979,10,18,19.00,0.0,4.8,2
6980,10,18,20.00,0.0,3.8,2
6981,10,18,21.00,0.0,2.6,1
6982,10,18,22.00,0.0,2.5,1
6983,10,18,23.00,0.0,2.2,0
6984,10,18,24.00,0.0,1.7,0
6985,10,19,1.00,0.0,1.4,0
6986,10,19,2.00,0.0,0.9,0
6987,10,19,3.00,0.0,1.5,0
6988,10,19,4.00,0.0,1.1,0
6989,10,19,5.00,0.0,1.2,0
6990,10,19,6.00,0.0,1.8,27
6991,10,19,7.00,0.0,3.6,263
6992,10,19,8.00,0.0,7.7,751
6993,10,19,9.00,0.0,10.1,1259
6994,10,19,10.00,0.0,12.1,1416
6995,10,19,11.00,0.0,14.4,1514
6996,10,19,12.00,0.0,16.2,1389
6997,10,19,13.00,0.0,15.1,1206
6998,10,19,14.00,0.0,15.0,584
6999,10,19,15.00,0.0,14.1,264
7000,10,19,16.00,0.0,13.0,127
7001,10,19,17.00,0.0,12.1,5
7002,10,19,18.00,0.0,11.4,2
7003,10,19,19.00,0.0,11.2,0
7004,10,19,20.00,0.0,10.2,1
7005,10,19,21.00,0.0,9.2,2
7006,10,19,22.00,0.0,9.0,1
7007,10,19,23.00,0.0,7.8,0
7008,10,19,24.00,0.0,7.4,1
7009,10,20,1.00,0.0,7.6,0
7010,10,20,2.00,0.0,7.3,0
7011,10,20,3.00,0.0,6.4,1
7012,10,20,4.00,0.0,6.9,0
7013,10,20,5.00,0.0,6.6,0
7014,10,20,6.00,0.0,6.3,23
7015,10,20,7.00,0.0,8.2,379
7016,10,20,8.00,0.0,10.2,789
7017,10,20,9.00,0.0,11.8,1201
7018,10,20,10.00,0.0,-,-
7019,10,20,11.00,0.0,15.4,-
7020,10,20,12.00,0.0,15.1,-
7021,10,20,13.00,0.0,15.0,-
7022,10,20,14.00,0.0,13.3,-
7023,10,20,15.00,0.0,11.9,-
7024,10,20,16.00,0.0,11.0,152
7025,10,20,17.00,0.0,10.1,2
7026,10,20,18.00,0.0,8.9,0
7027,10,20,19.00,0.0,8.2,0
7028,10,20,20.00,0.0,8.7,0
7029,10,20,21.00,0.0,11.2,0
7030,10,20,22.00,0.0,11.4,0
7031,10,20,23.00,0.0,11.6,0
7032,10,20,24.00,0.0,11.4,0
7033,10,21,1.00,0.0,11.5,0
7034,10,21,2.00,0.0,12.2,0
7035,10,21,3.00,0.0,12.3,0
7036,10,21,4.00,0.0,11.2,0
7037,10,21,5.00,0.0,12.7,0
7038,10,21,6.00,0.0,12.6,1
7039,10,21,7.00,0.0,12.8,32
7040,10,21,8.00,0.0,12.5,99
7041,10,21,9.00,0.0,12.6,229
7042,10,21,10.00,0.0,12.5,330
7043,10,21,11.00,0.0,13.1,466
7044,10,21,12.00,0.0,-,946
7045,10,21,13.00,0.0,-,543
7046,10,21,14.00,0.0,-,331
7047,10,21,15.00,0.0,-,223
7048,10,21,16.00,0.0,12.6,111
7049,10,21,17.00,0.0,11.8,2
7050,10,21,18.00,0.0,11.3,0
7051,10,21,19.00,0.0,11.0,0
7052,10,21,20.00,0.0,11.4,0
7053,10,21,21.00,0.0,9.9,0
7054,10,21,22.00,0.0,9.1,0
7055,10,21,23.00,0.0,8.5,0
7056,10,21,24.00,0.0,8.2,0
7057,10,22,1.00,0.0,7.9,0
7058,10,22,2.00,0.0,7.5,0
7059,10,22,3.00,0.1,6.9,0
7060,10,22,4.00,0.0,7.4,0
7061,10,22,5.00,0.0,7.8,0
7062,10,22,6.00,0.0,7.6,7
7063,10,22,7.00,0.0,8.5,105
7064,10,22,8.00,0.0,9.7,307
7065,10,22,9.00,0.0,11.1,749
7066,10,22,10.00,0.0,12.9,1494
7067,10,22,11.00,0.0,12.3,857
7068,10,22,12.00,0.0,12.6,825
7069,10,22,13.00,0.0,14.8,976
7070,10,22,14.00,0.0,15.3,1003
7071,10,22,15.00,0.0,14.1,602
7072,10,22,16.00,0.0,10.4,108
7073,10,22,17.00,0.0,8.4,4
7074,10,22,18.00,0.0,6.7,0
7075,10,22,19.00,0.0,5.8,0
7076,10,22,20.00,0.0,5.7,0
7077,10,22,21.00,0.0,6.4,0
7078,10,22,22.00,0.0,6.7,0
7079,10,22,23.00,0.0,7.0,0
7080,10,22,24.00,0.0,8.0,0
7081,10,23,1.00,0.0,8.7,0
7082,10,23,2.00,0.0,7.9,0
7083,10,23,3.00,0.0,7.2,0
7084,10,23,4.00,0.0,6.4,0
7085,10,23,5.00,0.0,7.2,0
7086,10,23,6.00,0.0,7.0,1
7087,10,23,7.00,0.0,8.2,147
7088,10,23,8.00,0.0,8.7,244
7089,10,23,9.00,0.0,9.7,678
7090,10,23,10.00,0.0,11.5,1745
7091,10,23,11.00,0.0,11.4,1589
